arm,causal_distractor_effect,causal_slot_s_key,causal_target_effect,distractor_key_attention,distractor_value_attention,head,layer,path_scope,seed,step,target_key_attention,target_key_score_margin,target_value_attention
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.1961355209350586,0.005392506718635559,2,1,query-row-to-full-card-direct-edges-all-layers,105,1600,0.04624485969543457,-3.114964485168457,0.001958952285349369
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.18903398513793945,0.004359811544418335,3,1,query-row-to-full-card-direct-edges-all-layers,105,1600,0.05795988440513611,-3.00195050239563,0.0019761882722377777
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.05488283559679985,0.050129543989896774,0,2,query-row-to-full-card-direct-edges-all-layers,105,1600,0.06106245517730713,0.21162092685699463,0.04302186891436577
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.04631814360618591,0.04092976450920105,1,2,query-row-to-full-card-direct-edges-all-layers,105,1600,0.02184242010116577,-0.16079755127429962,0.023799927905201912
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.056566640734672546,0.05860665440559387,2,2,query-row-to-full-card-direct-edges-all-layers,105,1600,0.06515499949455261,0.13575318455696106,0.04753570631146431
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.05913595110177994,0.04094754159450531,3,2,query-row-to-full-card-direct-edges-all-layers,105,1600,0.045700255781412125,-0.03376549482345581,0.04417453333735466
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.0764952301979065,0.047367941588163376,0,3,query-row-to-full-card-direct-edges-all-layers,105,1600,0.06714707612991333,-0.027216792106628418,0.04010089486837387
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.0655859187245369,0.04526260122656822,1,3,query-row-to-full-card-direct-edges-all-layers,105,1600,0.08043448626995087,0.31875064969062805,0.0479610376060009
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.06513667106628418,0.05254184454679489,2,3,query-row-to-full-card-direct-edges-all-layers,105,1600,0.07291460037231445,0.05954800546169281,0.05254019796848297
qk-small,2.8663201332092285,-0.9341776371002197,1.9321424961090088,0.07059651613235474,0.05709168314933777,3,3,query-row-to-full-card-direct-edges-all-layers,105,1600,0.10072639584541321,0.2367996722459793,0.06549054384231567
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.031062981113791466,0.10323484987020493,0,0,query-row-to-full-card-direct-edges-all-layers,105,3200,0.019191492348909378,-0.30589759349823,0.03374333679676056
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.026272980496287346,0.06742416322231293,1,0,query-row-to-full-card-direct-edges-all-layers,105,3200,0.028937600553035736,0.5454190969467163,0.02879113331437111
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.08282727003097534,0.025129644200205803,2,0,query-row-to-full-card-direct-edges-all-layers,105,3200,0.0021186810918152332,-0.8127319812774658,0.039416778832674026
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.05189148709177971,0.06660183519124985,3,0,query-row-to-full-card-direct-edges-all-layers,105,3200,0.04789251089096069,-0.17624956369400024,0.03510726988315582
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.21146869659423828,0.0048144119791686535,0,1,query-row-to-full-card-direct-edges-all-layers,105,3200,0.014179940335452557,-4.289937973022461,0.010235704481601715
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.2168695628643036,0.003726499155163765,1,1,query-row-to-full-card-direct-edges-all-layers,105,3200,0.011277720332145691,-5.264458656311035,0.008784426376223564
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.21356245875358582,0.003922811709344387,2,1,query-row-to-full-card-direct-edges-all-layers,105,3200,0.012520317919552326,-4.344144821166992,0.00841202586889267
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.20974361896514893,0.0033325175754725933,3,1,query-row-to-full-card-direct-edges-all-layers,105,3200,0.011769690550863743,-4.887887954711914,0.007475755177438259
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.08014799654483795,0.04689817875623703,0,2,query-row-to-full-card-direct-edges-all-layers,105,3200,0.06492505222558975,0.04100829362869263,0.03434700518846512
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.06182471662759781,0.04662309214472771,1,2,query-row-to-full-card-direct-edges-all-layers,105,3200,0.055551767349243164,0.04818505048751831,0.03455734997987747
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.06613251566886902,0.05656968802213669,2,2,query-row-to-full-card-direct-edges-all-layers,105,3200,0.04280059412121773,-0.16528603434562683,0.05191309005022049
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.07076223194599152,0.04488047584891319,3,2,query-row-to-full-card-direct-edges-all-layers,105,3200,0.051097653806209564,0.17387139797210693,0.04524338245391846
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.06981786340475082,0.052126988768577576,0,3,query-row-to-full-card-direct-edges-all-layers,105,3200,0.0471741259098053,-0.22750093042850494,0.047928210347890854
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.0745948851108551,0.05101751536130905,1,3,query-row-to-full-card-direct-edges-all-layers,105,3200,0.0668320283293724,-0.1537901759147644,0.051964905112981796
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.07673683762550354,0.05200597271323204,2,3,query-row-to-full-card-direct-edges-all-layers,105,3200,0.0654778704047203,-0.1378602385520935,0.05455947667360306
qk-small,3.2998714447021484,-1.4448912143707275,1.854980230331421,0.07731383293867111,0.049132090061903,3,3,query-row-to-full-card-direct-edges-all-layers,105,3200,0.07063435763120651,0.023744061589241028,0.05049537494778633
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847954511642,0.06774847954511642,0,0,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847954511642,-5.125283308871076e-09,0.06774847209453583
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847209453583,0.06774847954511642,1,0,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847954511642,2.8483228220466117e-08,0.06774847954511642
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847209453583,0.06774850189685822,2,0,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774844229221344,-4.456679789655027e-07,0.06774848699569702
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847209453583,0.06774847209453583,3,0,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847954511642,7.088471676297559e-08,0.06774849444627762
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847209453583,0.06774848699569702,0,1,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774845719337463,-1.559517102123209e-07,0.06774847209453583
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847954511642,0.06774848699569702,1,1,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847209453583,-1.0313066667322346e-07,0.06774848699569702
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847209453583,0.06774847954511642,2,1,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774850189685822,3.0529571404258604e-07,0.06774847954511642
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847954511642,0.06774847954511642,3,1,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847209453583,-9.70999707305964e-08,0.06774849444627762
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847954511642,0.06774847954511642,0,2,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847954511642,7.787511435708439e-08,0.06774847209453583
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847954511642,0.06774847209453583,1,2,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774848699569702,1.6368339572636614e-07,0.06774845719337463
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774848699569702,0.06774847209453583,2,2,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847954511642,3.7954372089643584e-08,0.06774847954511642
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847209453583,0.06774847954511642,3,2,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847209453583,3.434394102441729e-08,0.06774848699569702
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847209453583,0.06774847209453583,0,3,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847954511642,1.0312024301128986e-07,0.06774845719337463
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847954511642,0.06774847209453583,1,3,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847954511642,5.433979310964787e-08,0.06774850189685822
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774847954511642,0.06774847954511642,2,3,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774847954511642,1.3717672686652804e-07,0.06774848699569702
qk-small,-0.0007044672966003418,-0.008377134799957275,-0.009081602096557617,0.06774848699569702,0.06774847209453583,3,3,query-row-to-full-card-direct-edges-all-layers,106,0,0.06774848699569702,5.413868819914569e-08,0.06774850189685822
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.02425321564078331,0.13326720893383026,0,0,query-row-to-full-card-direct-edges-all-layers,106,200,0.024926114827394485,0.06797420978546143,0.12414418905973434
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.019521353766322136,0.1382785588502884,1,0,query-row-to-full-card-direct-edges-all-layers,106,200,0.01917858049273491,0.009856581687927246,0.1363096535205841
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.021047182381153107,0.13609302043914795,2,0,query-row-to-full-card-direct-edges-all-layers,106,200,0.021372202783823013,0.025896310806274414,0.13672932982444763
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.016217591241002083,0.1447044014930725,3,0,query-row-to-full-card-direct-edges-all-layers,106,200,0.016439024358987808,-0.007318258285522461,0.13809508085250854
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.07480936497449875,0.05078139156103134,0,1,query-row-to-full-card-direct-edges-all-layers,106,200,0.05408690869808197,-0.12439914792776108,0.04853885620832443
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.07079777121543884,0.05034514516592026,1,1,query-row-to-full-card-direct-edges-all-layers,106,200,0.06731964647769928,0.14577451348304749,0.049790170043706894
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.08004936575889587,0.04070786014199257,2,1,query-row-to-full-card-direct-edges-all-layers,106,200,0.06696105748414993,0.07643507421016693,0.042819879949092865
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.07460857182741165,0.046752166002988815,3,1,query-row-to-full-card-direct-edges-all-layers,106,200,0.056291818618774414,-0.07328970730304718,0.04582270234823227
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.050568681210279465,0.04958285391330719,0,2,query-row-to-full-card-direct-edges-all-layers,106,200,0.04123474657535553,-0.03435015678405762,0.045923590660095215
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.047261133790016174,0.04447224736213684,1,2,query-row-to-full-card-direct-edges-all-layers,106,200,0.036482807248830795,0.034415483474731445,0.04123682901263237
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.050499655306339264,0.04261334240436554,2,2,query-row-to-full-card-direct-edges-all-layers,106,200,0.031262900680303574,-0.12254321575164795,0.03703297674655914
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.053878962993621826,0.05098482221364975,3,2,query-row-to-full-card-direct-edges-all-layers,106,200,0.04348977655172348,0.010092496871948242,0.04715806990861893
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.051575254648923874,0.03744493052363396,0,3,query-row-to-full-card-direct-edges-all-layers,106,200,0.03230224549770355,0.0989609956741333,0.03764808177947998
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.05607873946428299,0.04300503432750702,1,3,query-row-to-full-card-direct-edges-all-layers,106,200,0.03830266743898392,0.14101052284240723,0.041004762053489685
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.05207682400941849,0.037934329360723495,2,3,query-row-to-full-card-direct-edges-all-layers,106,200,0.037270355969667435,0.13640141487121582,0.0466524139046669
qk-small,-0.07246457785367966,0.5109846591949463,0.43852007389068604,0.053681880235672,0.04254349693655968,3,3,query-row-to-full-card-direct-edges-all-layers,106,200,0.032433539628982544,-0.0003172159194946289,0.0440727099776268
qk-small,-0.17235106229782104,1.2515172958374023,1.0791661739349365,0.019438128918409348,0.13601014018058777,0,0,query-row-to-full-card-direct-edges-all-layers,106,400,0.02001025341451168,0.06299424171447754,0.1256875991821289
qk-small,-0.17235106229782104,1.2515172958374023,1.0791661739349365,0.02777700498700142,0.1248166412115097,1,0,query-row-to-full-card-direct-edges-all-layers,106,400,0.02773713506758213,0.03305935859680176,0.11932240426540375
qk-small,-0.17235106229782104,1.2515172958374023,1.0791661739349365,0.01784837432205677,0.13374701142311096,2,0,query-row-to-full-card-direct-edges-all-layers,106,400,0.017893971875309944,-0.008754372596740723,0.13267439603805542
qk-small,-0.17235106229782104,1.2515172958374023,1.0791661739349365,0.017414432018995285,0.13834986090660095,3,0,query-row-to-full-card-direct-edges-all-layers,106,400,0.013481149449944496,-0.13004529476165771,0.13801828026771545
qk-small,-0.17235106229782104,1.2515172958374023,1.0791661739349365,0.06580300629138947,0.02922145090997219,0,1,query-row-to-full-card-direct-edges-all-layers,106,400,0.04983276128768921,-0.21322721242904663,0.028881670907139778
qk-small,-0.17235106229782104,1.2515172958374023,1.0791661739349365,0.06316112726926804,0.03094658814370632,1,1,query-row-to-full-card-direct-edges-all-layers,106,400,0.0632895976305008,-0.029583096504211426,0.026559485122561455
qk-small,-0.17235106229782104,1.2515172958374023,1.0791661739349365,0.0728798434138298,0.02831895276904106,2,1,query-row-to-full-card-direct-edges-all-layers,106,400,0.0660245418548584,0.006361782550811768,0.024635016918182373
qk-small,-0.17235106229782104,1.2515172958374023,1.0791661739349365,0.07463602721691132,0.03395797684788704,3,1,query-row-to-full-card-direct-edges-all-layers,106,400,0.058882519602775574,-0.0848584771156311,0.03436177223920822
qk-small,-0.17235106229782104,1.2515172958374023,1.0791661739349365,0.043497901409864426,0.03233746439218521,0,2,query-row-to-full-card-direct-edges-all-layers,106,400,0.037863459438085556,0.019943833351135254,0.032488998025655746
qk-small,-0.17235106229782104,1.2515172958374023,1.0791661739349365,0.03626950830221176,0.026264779269695282,1,2,query-row-to-full-card-direct-edges-all-layers,106,400,0.028094269335269928,0.01626908779144287,0.025602485984563828
